condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,episode_cumulative_normalized_cutting_error_rate,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.75,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.375,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,1.125,0.5,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,1.25,0.25,2.0,1.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,48.0,133.33333333333331,0.0,0.0,8,"[0.0, 24.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 33.33333333333333, 33.33333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.1718749996185303, 1.2499999986979167, 2.083333329716435, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,7,1.25,1.125,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,12.0,33.33333333333333,0.0,0.0,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.125,0.625,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.0,0.625,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.625,0.25,1.0,1.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,1.125,0.625,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,96.0,200.0,0.0,0.0,8,"[0.0, 0.0, 48.0, 32.0, 0.0, 0.0, 16.0, 0.0]","[100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.4423076918743065, 1.4423076918743065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.25,1.0,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,12.0,25.0,0.0,0.0,8,"[0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.375,0.5,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,12.0,25.0,0.0,0.0,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,1.125,0.625,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,12.0,25.0,0.0,0.0,8,"[12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.625,1.25,2.0,2.0
eta_1p0_delta_2,1.0,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta1p0_D2_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,1.25,0.875,2.0,2.0
